   1.114202       1.063345       1.007560      0.9461862      0.8782873    
  0.8024741      0.7165530      0.6167032      0.4952005      0.3314365    
  0.3268141      0.4880477      0.6072831      0.7050041      0.7888833    
  0.8627288      0.9287378      0.9883044       1.042370       1.091602    
   1.136493       1.177414       1.214651       1.248436       1.278948    
   1.306333       1.330710       1.352174       1.370806       1.386671    
   1.399819       1.410296       1.418133       1.423349       1.425959    
   1.425961       1.423354       1.418140       1.410304       1.399823    
   1.386670       1.370807       1.352173       1.330706       1.306325    
   1.278937       1.248427       1.214642       1.177401       1.136479    
   1.091590       1.042363      0.9882979      0.9287319      0.8627220    
  0.7888753      0.7049959      0.6072763      0.4880469      0.3268135    
  0.3232225      0.4825679      0.6001201      0.6962709      0.7786483    
  0.8510499      0.9156711      0.9739073       1.026704       1.074734    
   1.118491       1.158348       1.194595       1.227460       1.257125    
   1.283739       1.307422       1.328266       1.346356       1.361754    
   1.374512       1.384677       1.392275       1.397329       1.399852    
   1.399853       1.397330       1.392279       1.384683       1.374522    
   1.361766       1.346374       1.328287       1.307443       1.283762    
   1.257150       1.227488       1.194624       1.158378       1.118518    
   1.074763       1.026737      0.9739397      0.9157011      0.8510766    
  0.7786704      0.6962896      0.6001368      0.4825811      0.3232293    
  0.3203602      0.4782491      0.5945047      0.6894516      0.7706811    
  0.8419784      0.9055362      0.9627517       1.014572       1.061672    
   1.104547       1.143574       1.179043       1.211189       1.240194    
   1.266202       1.289337       1.309691       1.327350       1.342376    
   1.354824       1.364738       1.372147       1.377072       1.379527    
   1.379526       1.377072       1.372148       1.364741       1.354826    
   1.342376       1.327350       1.309689       1.289331       1.266195    
   1.240186       1.211187       1.179042       1.143571       1.104540    
   1.061665       1.014571      0.9627498      0.9055333      0.8419734    
  0.7706731      0.6894420      0.5944943      0.4782415      0.3203557    
  0.3180557      0.4748109      0.5900589      0.6840773      0.7644238    
  0.8348745      0.8976172      0.9540511       1.005123       1.051509    
   1.093710       1.132100       1.166973       1.198563       1.227053    
   1.252590       1.275299       1.295273       1.312599       1.327338    
   1.339544       1.349263       1.356522       1.361344       1.363744    
   1.363743       1.361344       1.356522       1.349262       1.339542    
   1.327333       1.312594       1.295267       1.275288       1.252575    
   1.227035       1.198548       1.166958       1.132085       1.093694    
   1.051499       1.005120      0.9540505      0.8976179      0.8348747    
  0.7644223      0.6840759      0.5900575      0.4748125      0.3180547    
  0.3161782      0.4720410      0.5864956      0.6797861      0.7594423    
  0.8292317      0.8913392      0.9471620      0.9976494       1.043478    
   1.085148       1.123038       1.157441       1.188593       1.216679    
   1.241848       1.264224       1.283901       1.300963       1.315476    
   1.327491       1.337056       1.344197       1.348940       1.351298    
   1.351302       1.348951       1.344214       1.337079       1.327518    
   1.315504       1.300996       1.283935       1.264255       1.241876    
   1.216703       1.188618       1.157463       1.123055       1.085163    
   1.043495      0.9976724      0.9471861      0.8913620      0.8292518    
  0.7594594      0.6797995      0.5865049      0.4720483      0.3161808    
  0.3146371      0.4697954      0.5836228      0.6763381      0.7554509    
  0.8247204      0.8863276      0.9416697      0.9916956       1.037084    
   1.078336       1.115831       1.149865       1.180673       1.208441    
   1.233317       1.255425       1.274862       1.291713       1.306044    
   1.317905       1.327344       1.334389       1.339064       1.341384    
   1.341385       1.339068       1.334397       1.327355       1.317919    
   1.306062       1.291738       1.274890       1.255452       1.233343    
   1.208470       1.180708       1.149903       1.115869       1.078374    
   1.037125      0.9917418      0.9417139      0.8863701      0.8247584    
  0.7554842      0.6763660      0.5836434      0.4698118      0.3146450    
  0.3133537      0.4679398      0.5812533      0.6735004      0.7521703    
  0.8210160      0.8822165      0.9371687      0.9868215       1.031852    
   1.072763       1.109937       1.143667       1.174191       1.201696    
   1.226331       1.248221       1.267463       1.284140       1.298319    
   1.310052       1.319386       1.326347       1.330964       1.333251    
   1.333251       1.330962       1.326344       1.319380       1.310045    
   1.298310       1.284134       1.267457       1.248212       1.226321    
   1.201687       1.174186       1.143662       1.109931       1.072757    
   1.031849      0.9868250      0.9371758      0.8822247      0.8210234    
  0.7521759      0.6735045      0.5812561      0.4679433      0.3133548    
  0.3122955      0.4664300      0.5793366      0.6712139      0.7495345    
  0.8180472      0.8789272      0.9335700      0.9829257       1.027672    
   1.068313       1.105231       1.138720       1.169019       1.196314    
   1.220757       1.242473       1.261557       1.278095       1.292154    
   1.303785       1.313036       1.319936       1.324509       1.326771    
   1.326770       1.324507       1.319934       1.313034       1.303783    
   1.292150       1.278096       1.261557       1.242470       1.220752    
   1.196307       1.169014       1.138714       1.105224       1.068304    
   1.027665      0.9829241      0.9335696      0.8789287      0.8180471    
  0.7495353      0.6712148      0.5793376      0.4664329      0.3122974    
  0.3114226      0.4652016      0.5777858      0.6693720      0.7474191    
  0.8156704      0.8763006      0.9307050      0.9798313       1.024359    
   1.064792       1.101512       1.134817       1.164944       1.192080    
   1.216377       1.237960       1.256926       1.273359       1.287326    
   1.298882       1.308073       1.314925       1.319466       1.321710    
   1.321711       1.319470       1.314932       1.308082       1.298894    
   1.287340       1.273375       1.256943       1.237976       1.216392    
   1.192094       1.164960       1.134833       1.101525       1.064801    
   1.024370      0.9798467      0.9307212      0.8763164      0.8156846    
  0.7474298      0.6693811      0.5777925      0.4652072      0.3114236    
  0.3107031      0.4642047      0.5765351      0.6678914      0.7457231    
  0.8137704      0.8742052      0.9284215      0.9773679       1.021724    
   1.061993       1.098558       1.131715       1.161703       1.188709    
   1.212886       1.234359       1.253224       1.269567       1.283455    
   1.294942       1.304075       1.310883       1.315392       1.317617    
   1.317616       1.315389       1.310879       1.304068       1.294931    
   1.283440       1.269550       1.253203       1.234332       1.212856    
   1.188677       1.161671       1.131683       1.098525       1.061958    
   1.021693      0.9773453      0.9284011      0.8741871      0.8137543    
  0.7457104      0.6678809      0.5765268      0.4642007      0.3107010    
  0.3101032      0.4633816      0.5755050      0.6666748      0.7443317    
  0.8122124      0.8724893      0.9265537      0.9753550       1.019572    
   1.059708       1.096148       1.129187       1.159065       1.185969    
   1.210051       1.231437       1.250226       1.266500       1.280329    
   1.291766       1.300858       1.307633       1.312118       1.314331    
   1.314330       1.312116       1.307629       1.300851       1.291755    
   1.280316       1.266488       1.250210       1.231420       1.210032    
   1.185948       1.159047       1.129170       1.096130       1.059690    
   1.019557      0.9753472      0.9265482      0.8724863      0.8122100    
  0.7443293      0.6666722      0.5755023      0.4633812      0.3101006    
  0.3096108      0.4627167      0.5746776      0.6657013      0.7432217    
  0.8109729      0.8711253      0.9250710      0.9737594       1.017869    
   1.057904       1.094247       1.127196       1.156989       1.183813    
   1.207822       1.229143       1.247872       1.264096       1.277881    
   1.289282       1.298343       1.305096       1.309566       1.311768    
   1.311768       1.309567       1.305099       1.298348       1.289286    
   1.277886       1.264103       1.247878       1.229145       1.207820    
   1.183808       1.156983       1.127188       1.094238       1.057894    
   1.017861      0.9737560      0.9250697      0.8711249      0.8109719    
  0.7432203      0.6657000      0.5746771      0.4627172      0.3096102    
  0.3092101      0.4621858      0.5740214      0.6649331      0.7423488    
  0.8100013      0.8700601      0.9239163      0.9725190       1.016547    
   1.056504       1.092774       1.125654       1.155383       1.182149    
   1.206106       1.227378       1.246065       1.262250       1.276000    
   1.287371       1.296408       1.303142       1.307600       1.309795    
   1.309798       1.307607       1.303156       1.296426       1.287392    
   1.276024       1.262280       1.246099       1.227415       1.206144    
   1.182187       1.155424       1.125695       1.092813       1.056539    
   1.016581      0.9725568      0.9239534      0.8700950      0.8100321    
  0.7423750      0.6649548      0.5740375      0.4621983      0.3092179    
  0.3088813      0.4617518      0.5734842      0.6643030      0.7416311    
  0.8092009      0.8691805      0.9229609      0.9714916       1.015450    
   1.055341       1.091547       1.124365       1.154037       1.180749    
   1.204654       1.225878       1.244520       1.260664       1.274380    
   1.285721       1.294734       1.301447       1.305888       1.308072    
   1.308070       1.305883       1.301440       1.294725       1.285710    
   1.274367       1.260652       1.244506       1.225862       1.204636    
   1.180730       1.154022       1.124352       1.091532       1.055327    
   1.015441      0.9714900      0.9229625      0.8691831      0.8092033    
  0.7416324      0.6643041      0.5734848      0.4617527      0.3088809    
  0.3086448      0.4614592      0.5731340      0.6639034      0.7411868    
  0.8087148      0.8686562      0.9224004      0.9708971       1.014824    
   1.054684       1.090863       1.123657       1.153305       1.179996    
   1.203883       1.225090       1.243716       1.259849       1.273554    
   1.284885       1.293890       1.300598       1.305036       1.307219    
   1.307220       1.305039       1.300604       1.293899       1.284894    
   1.273564       1.259862       1.243729       1.225101       1.203892    
   1.180005       1.153316       1.123668       1.090873       1.054694    
   1.014836      0.9709151      0.9224198      0.8686750      0.8087316    
  0.7412003      0.6639143      0.5731415      0.4614655      0.3086471    
  0.3084746      0.4612597      0.5729027      0.6636456      0.7409059    
  0.8084132      0.8683348      0.9220617      0.9705414       1.014453    
   1.054299       1.090465       1.123246       1.152884       1.179565    
   1.203444       1.224645       1.243266       1.259394       1.273094    
   1.284422       1.293423       1.300128       1.304564       1.306744    
   1.306746       1.304568       1.300138       1.293435       1.284436    
   1.273110       1.259415       1.243290       1.224671       1.203471    
   1.179593       1.152915       1.123278       1.090494       1.054327    
   1.014481      0.9705743      0.9220945      0.8683664      0.8084410    
  0.7409297      0.6636654      0.5729185      0.4612704      0.3084802    
  0.3083508      0.4611214      0.5727479      0.6634786      0.7407289    
  0.8082279      0.8681431      0.9218639      0.9703396       1.014247    
   1.054089       1.090251       1.123028       1.152661       1.179338    
   1.203211       1.224405       1.243020       1.259141       1.272836    
   1.284159       1.293156       1.299859       1.304292       1.306470    
   1.306471       1.304293       1.299864       1.293164       1.284166    
   1.272843       1.259150       1.243029       1.224411       1.203214    
   1.179341       1.152667       1.123034       1.090254       1.054091    
   1.014250      0.9703485      0.9218749      0.8681530      0.8082356    
  0.7407347      0.6634835      0.5727507      0.4611257      0.3083520    
  0.3081946      0.4608559      0.5723699      0.6629879      0.7401256    
  0.8075121      0.8673146      0.9209227      0.9692861       1.013083    
   1.052818       1.088876       1.121554       1.151092       1.177679    
   1.201468       1.222587       1.241132       1.257191       1.270830    
   1.282106       1.291064       1.297736       1.302148       1.304314    
   1.304313       1.302143       1.297731       1.291059       1.282097    
   1.270819       1.257179       1.241119       1.222572       1.201451    
   1.177662       1.151077       1.121540       1.088861       1.052804    
   1.013071      0.9692814      0.9209204      0.8673140      0.8075129    
  0.7401275      0.6629901      0.5723711      0.4608581      0.3081950    
  0.3081869      0.4608417      0.5723494      0.6629615      0.7400926    
  0.8074722      0.8672687      0.9208716      0.9692305       1.013023    
   1.052754       1.088808       1.121482       1.151017       1.177601    
   1.201388       1.222503       1.241047       1.257105       1.270744    
   1.282019       1.290978       1.297651       1.302063       1.304232    
   1.304233       1.302066       1.297656       1.290985       1.282026    
   1.270751       1.257114       1.241055       1.222510       1.201393    
   1.177604       1.151022       1.121487       1.088810       1.052755    
   1.013026      0.9692385      0.9208806      0.8672763      0.8074784    
  0.7400962      0.6629635      0.5723498      0.4608417      0.3081849    
  0.3083534      0.4611285      0.5727600      0.6634964      0.7407534    
  0.8082594      0.8681818      0.9219096      0.9703916       1.014306    
   1.054154       1.090323       1.123107       1.152747       1.179430    
   1.203309       1.224510       1.243130       1.259256       1.272955    
   1.284281       1.293282       1.299986       1.304418       1.306597    
   1.306596       1.304417       1.299983       1.293280       1.284277    
   1.272948       1.259250       1.243123       1.224501       1.203297    
   1.179416       1.152736       1.123097       1.090312       1.054143    
   1.014297      0.9703904      0.9219111      0.8681846      0.8082623    
  0.7407557      0.6634992      0.5727614      0.4611299      0.3083536    
  0.3084598      0.4612355      0.5728705      0.6636063      0.7408602    
  0.8083618      0.8682786      0.9219997      0.9704739       1.014380    
   1.054220       1.090381       1.123157       1.152789       1.179463    
   1.203335       1.224529       1.243144       1.259266       1.272960    
   1.284283       1.293280       1.299984       1.304417       1.306597    
   1.306598       1.304420       1.299988       1.293287       1.284288    
   1.272962       1.259268       1.243145       1.224528       1.203331    
   1.179458       1.152785       1.123154       1.090376       1.054216    
   1.014377      0.9704774      0.9220050      0.8682851      0.8083683    
  0.7408645      0.6636087      0.5728709      0.4612377      0.3084613    
  0.3086322      0.4614410      0.5731127      0.6638805      0.7411634    
  0.8086916      0.8686333      0.9223778      0.9708746       1.014802    
   1.054662       1.090840       1.123634       1.153282       1.179972    
   1.203858       1.225064       1.243690       1.259822       1.273525    
   1.284857       1.293862       1.300571       1.305009       1.307191    
   1.307192       1.305011       1.300576       1.293870       1.284865    
   1.273534       1.259831       1.243700       1.225072       1.203862    
   1.179974       1.153287       1.123639       1.090844       1.054664    
   1.014806      0.9708850      0.9223900      0.8686450      0.8087022    
  0.7411721      0.6638883      0.5731179      0.4614438      0.3086320    
  0.3088658      0.4617314      0.5734616      0.6642805      0.7416103    
  0.8091818      0.8691640      0.9229465      0.9714793       1.015441    
   1.055334       1.091543       1.124365       1.154041       1.180756    
   1.204665       1.225893       1.244538       1.260686       1.274404    
   1.285748       1.294763       1.301480       1.305925       1.308112    
   1.308112       1.305926       1.301484       1.294768       1.285753    
   1.274407       1.260689       1.244539       1.225892       1.204661    
   1.180750       1.154038       1.124364       1.091540       1.055330    
   1.015440      0.9714845      0.9229538      0.8691714      0.8091885    
  0.7416154      0.6642852      0.5734650      0.4617347      0.3088672    
  0.3091606      0.4621020      0.5739077      0.6647921      0.7421822    
  0.8098103      0.8698462      0.9236795      0.9722609       1.016268    
   1.056203       1.092453       1.125314       1.155025       1.181773    
   1.205713       1.226969       1.245640       1.261811       1.275550    
   1.286912       1.295942       1.302671       1.307124       1.309317    
   1.309317       1.307126       1.302675       1.295949       1.286920    
   1.275558       1.261821       1.245649       1.226977       1.205718    
   1.181777       1.155031       1.125319       1.092457       1.056206    
   1.016271      0.9722701      0.9236911      0.8698573      0.8098197    
  0.7421893      0.6647971      0.5739100      0.4621044      0.3091604    
  0.3095666      0.4626465      0.5745868      0.6655931      0.7430973    
  0.8108334      0.8709726      0.9249046      0.9735803       1.017678    
   1.057701       1.094033       1.126971       1.156755       1.183572    
   1.207575       1.228888       1.247610       1.263828       1.277608    
   1.289003       1.298061       1.304812       1.309281       1.311483    
   1.311483       1.309282       1.304816       1.298067       1.289009    
   1.277613       1.263836       1.247619       1.228897       1.207581    
   1.183578       1.156764       1.126981       1.094041       1.057707    
   1.017685      0.9735929      0.9249178      0.8709836      0.8108442    
  0.7431055      0.6655991      0.5745910      0.4626487      0.3095661    
  0.3100480      0.4632923      0.5753880      0.6665335      0.7441676    
  0.8120271      0.8722839      0.9263293      0.9751132       1.019314    
   1.059435       1.095860       1.128886       1.158751       1.185644    
   1.209716       1.231094       1.249875       1.266145       1.279969    
   1.291403       1.300493       1.307269       1.311756       1.313970    
   1.313972       1.311761       1.307278       1.300505       1.291416    
   1.279982       1.266160       1.249891       1.231109       1.209728    
   1.185654       1.158763       1.128898       1.095870       1.059444    
   1.019325      0.9751292      0.9263465      0.8722996      0.8120421    
  0.7441793      0.6665414      0.5753921      0.4632966      0.3100508    
  0.3106390      0.4641001      0.5763977      0.6677252      0.7455306    
  0.8135523      0.8739640      0.9281581      0.9770846       1.021422    
   1.061672       1.098220       1.131362       1.161336       1.188330    
   1.212496       1.233958       1.252815       1.269152       1.283036    
   1.294520       1.303652       1.310462       1.314972       1.317201    
   1.317203       1.314979       1.310474       1.303670       1.294540    
   1.283057       1.269177       1.252841       1.233983       1.212518    
   1.188350       1.161358       1.131384       1.098238       1.061688    
   1.021437      0.9771051      0.9281787      0.8739828      0.8135683    
  0.7455440      0.6677361      0.5764050      0.4641052      0.3106413    
  0.3113571      0.4650967      0.5776501      0.6692089      0.7472315    
  0.8154605      0.8760707      0.9304544      0.9795631       1.024074    
   1.064490       1.101195       1.134485       1.164597       1.191719    
   1.216004       1.237574       1.256528       1.272951       1.286910    
   1.298459       1.307643       1.314493       1.319032       1.321277    
   1.321278       1.319038       1.314504       1.307660       1.298477    
   1.286929       1.272973       1.256550       1.237594       1.216019    
   1.191733       1.164612       1.134498       1.101206       1.064499    
   1.024083      0.9795778      0.9304709      0.8760856      0.8154732    
  0.7472414      0.6692169      0.5776552      0.4651002      0.3113574    
  0.3122143      0.4662960      0.5791595      0.6709984      0.7492839    
  0.8177624      0.8786114      0.9332254      0.9825538       1.027275    
   1.067891       1.104784       1.138252       1.168532       1.195809    
   1.220235       1.241934       1.261004       1.277530       1.291577    
   1.303201       1.312445       1.319342       1.323914       1.326178    
   1.326179       1.323917       1.319348       1.312454       1.303209    
   1.291587       1.277541       1.261015       1.241943       1.220241    
   1.195814       1.168539       1.138260       1.104790       1.067895    
   1.027280      0.9825644      0.9332368      0.8786211      0.8177692    
  0.7492884      0.6710013      0.5791597      0.4662956      0.3122128    
  0.3132857      0.4678334      0.5811194      0.6733437      0.7519939    
  0.8208215      0.8820068      0.9369432      0.9865814       1.031599    
   1.072499       1.109661       1.143381       1.173896       1.201392    
   1.226019       1.247902       1.267137       1.283809       1.297983    
   1.309714       1.319047       1.326011       1.330630       1.332920    
   1.332920       1.330633       1.326017       1.319056       1.309725    
   1.297994       1.283822       1.267151       1.247913       1.226026    
   1.201397       1.173903       1.143388       1.109666       1.072504    
   1.031605      0.9865932      0.9369555      0.8820182      0.8208308    
  0.7520010      0.6733491      0.5811225      0.4678350      0.3132860    
  0.3145514      0.4696561      0.5834405      0.6761198      0.7551993    
  0.8244373      0.8860157      0.9413304      0.9913321       1.036696    
   1.077925       1.115399       1.149412       1.180201       1.207950    
   1.232810       1.254903       1.274327       1.291166       1.305485    
   1.317337       1.326769       1.333809       1.338481       1.340799    
   1.340800       1.338483       1.333814       1.326776       1.317345    
   1.305492       1.291176       1.274337       1.254910       1.232813    
   1.207952       1.180205       1.149417       1.115402       1.077928    
   1.036700      0.9913419      0.9413430      0.8860275      0.8244462    
  0.7552060      0.6761246      0.5834427      0.4696573      0.3145520    
  0.3160922      0.4719051      0.5863212      0.6795787      0.7592058    
  0.8289686      0.8910521      0.9468519      0.9973180       1.043127    
   1.084777       1.122651       1.157039       1.188178       1.216250    
   1.241407       1.263770       1.283437       1.300489       1.314993    
   1.327002       1.336561       1.343699       1.348438       1.350795    
   1.350797       1.348443       1.343709       1.336576       1.327020    
   1.315012       1.300512       1.283460       1.263792       1.241426    
   1.216268       1.188197       1.157059       1.122669       1.084795    
   1.043146      0.9973423      0.9468768      0.8910751      0.8289891    
  0.7592220      0.6795915      0.5863306      0.4719117      0.3160942    
  0.3179663      0.4746697      0.5898786      0.6838646      0.7641825    
  0.8346075      0.8973286      0.9537411       1.004795       1.051164    
   1.093346       1.131722       1.166581       1.198158       1.226637    
   1.252166       1.274865       1.294832       1.312150       1.326883    
   1.339085       1.348800       1.356058       1.360881       1.363283    
   1.363285       1.360887       1.356071       1.348819       1.339107    
   1.326906       1.312176       1.294858       1.274889       1.252186    
   1.226656       1.198179       1.166602       1.131741       1.093364    
   1.051182       1.004818      0.9537650      0.8973513      0.8346273    
  0.7641978      0.6838759      0.5898860      0.4746744      0.3179676    
  0.3202530      0.4780737      0.5942740      0.6891739      0.7703608    
  0.8416195      0.9051417      0.9623240       1.014114       1.061184    
   1.104031       1.143032       1.178476       1.210598       1.239579    
   1.265567       1.288683       1.309022       1.326668       1.341682    
   1.354121       1.364027       1.371429       1.376351       1.378806    
   1.378807       1.376355       1.371437       1.364038       1.354133    
   1.341694       1.326681       1.309035       1.288694       1.265575    
   1.239585       1.210606       1.178483       1.143035       1.104032    
   1.061186       1.014121      0.9623317      0.9051478      0.8416232    
  0.7703615      0.6891727      0.5942711      0.4780716      0.3202508    
  0.3231312      0.4824261      0.5999409      0.6960611      0.7784135    
  0.8507928      0.9153946      0.9736136       1.026396       1.074410    
   1.118152       1.157995       1.194228       1.227081       1.256735    
   1.283338       1.307009       1.327844       1.345925       1.361314    
   1.374068       1.384228       1.391824       1.396877       1.399402    
   1.399404       1.396883       1.391834       1.384243       1.374084    
   1.361332       1.345944       1.327863       1.307027       1.283352    
   1.256748       1.227097       1.194244       1.158010       1.118166    
   1.074426       1.026417      0.9736356      0.9154152      0.8508111    
  0.7784269      0.6960700      0.5999455      0.4824301      0.3231317    
  0.3267075      0.4878776      0.6070643      0.7047439      0.7885870    
  0.8624002      0.9283806      0.9879206       1.041963       1.091174    
   1.136044       1.176947       1.214167       1.247935       1.278432    
   1.305802       1.330165       1.351618       1.370241       1.386098    
   1.399242       1.409717       1.417552       1.422767       1.425377    
   1.425380       1.422774       1.417564       1.409735       1.399262    
   1.386120       1.370265       1.351643       1.330188       1.305821    
   1.278450       1.247955       1.214186       1.176962       1.136059    
   1.091190       1.041984      0.9879434      0.9284004      0.8624173    
  0.7885993      0.7047533      0.6070700      0.4878817      0.3267079    
  0.3313142      0.4949999      0.6164445      0.7162437      0.8021194    
  0.8778894      0.9457493       1.007088       1.062842       1.113675    
   1.160073       1.202406       1.240959       1.275961       1.307589    
   1.335991       1.361284       1.383564       1.402912       1.419391    
   1.433055       1.443949       1.452099       1.457529       1.460251    
   1.460254       1.457538       1.452115       1.443970       1.433081    
   1.419419       1.402942       1.383594       1.361314       1.336018    
   1.307615       1.275988       1.240986       1.202430       1.160095    
   1.113698       1.062870       1.007116      0.9457754      0.8779123    
  0.8021379      0.7162576      0.6164544      0.4950061      0.3313165    
  0.3373756      0.5045055      0.6290689      0.7318157      0.8205245    
  0.8990186      0.9694896       1.033318       1.091435       1.144497    
   1.192990       1.237281       1.277651       1.314329       1.347494    
   1.377291       1.403839       1.427234       1.447558       1.464875    
   1.479238       1.490692       1.499265       1.504977       1.507845    
   1.507846       1.504980       1.499271       1.490701       1.479249    
   1.464886       1.447571       1.427247       1.403851       1.377299    
   1.347502       1.314339       1.277661       1.237289       1.192997    
   1.144506       1.091449       1.033333      0.9695029      0.8990294    
  0.8205325      0.7318198      0.6290693      0.5045050      0.3373749    
  0.3456641      0.5177307      0.6468182      0.7538715      0.8467199    
  0.9291843       1.003445       1.070873       1.132393       1.188657    
   1.240146       1.287227       1.330184       1.369244       1.404587    
   1.436362       1.464686       1.489658       1.511361       1.529859    
   1.545208       1.557453       1.566622       1.572736       1.575809    
   1.575812       1.572745       1.566639       1.557477       1.545237    
   1.529890       1.511396       1.489694       1.464721       1.436392    
   1.404618       1.369276       1.330215       1.287256       1.240172    
   1.188683       1.132425       1.070906       1.003475      0.9292099    
  0.8467394      0.7538865      0.6468284      0.5177375      0.3456672    
  0.3574781      0.5369773      0.6729972      0.7866900      0.8859114    
  0.9744619       1.054502       1.127393       1.194051       1.255130    
   1.311113       1.362368       1.409183       1.451789       1.490370    
   1.525078       1.556034       1.583340       1.607082       1.627324    
   1.644125       1.657533       1.667575       1.674275       1.677644    
   1.677647       1.674281       1.667589       1.657552       1.644147    
   1.627347       1.607107       1.583365       1.556060       1.525099    
   1.490391       1.451810       1.409202       1.362384       1.311126    
   1.255144       1.194070       1.127412       1.054520      0.9744764    
  0.8859216      0.7866966      0.6730001      0.5369789      0.3574777    
  0.3777169      0.5712768      0.7205554      0.8468767      0.9580889    
   1.057966       1.148666       1.231556       1.307567       1.377367    
   1.441455       1.500216       1.553948       1.602900       1.647262    
   1.687199       1.722840       1.754293       1.781652       1.804989    
   1.824364       1.839830       1.851418       1.859149       1.863040    
   1.863044       1.859160       1.851436       1.839856       1.824394    
   1.805020       1.781687       1.754329       1.722874       1.687229    
   1.647292       1.602932       1.553981       1.500245       1.441481    
   1.377394       1.307600       1.231590       1.148697       1.057993    
  0.9581097      0.8468925      0.7205660      0.5712842      0.3777198    
  0.3989249      0.6080241      0.7732275      0.9151051       1.041178    
   1.155100       1.258999       1.354248       1.441799       1.522343    
   1.596402       1.664383       1.726604       1.783332       1.834775    
   1.881107       1.922474       1.958995       1.990773       2.017887    
   2.040406       2.058383       2.071854       2.080846       2.085373    
   2.085381       2.080868       2.071892       2.058432       2.040464    
   2.017951       1.990840       1.959062       1.922537       1.881164    
   1.834828       1.783385       1.726653       1.664425       1.596440    
   1.522377       1.441834       1.354277       1.259019       1.155112    
